gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4168271499	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:787162	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus episcopalis		SPECIES	Hylaeus episcopalis (Cockerell, 1896)	Hylaeus episcopalis (Cockerell, 1896)	(Cockerell, 1896)	CA	Vancouver	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.27554	-123.12509	11312.0	1.0E-5									1349860	1349860	PRESERVED_SPECIMEN	MCZ	Ent	787162		Roy R. Snelling		CC_BY_NC_4_0	President and Fellows of Harvard College	[no agent data]			2023-11-23T14:26:17.447Z	StillImage	INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168270514	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:787161	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus episcopalis		SPECIES	Hylaeus episcopalis (Cockerell, 1896)	Hylaeus episcopalis (Cockerell, 1896)	(Cockerell, 1896)	CA	Terrace	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	54.49282	-128.58059	6455.0	1.0E-5									1349860	1349860	PRESERVED_SPECIMEN	MCZ	Ent	787161		Roy R. Snelling		CC_BY_NC_4_0	President and Fellows of Harvard College	Marianne E. Hippisley Clark			2023-11-23T14:24:47.285Z	StillImage	INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168270455	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:785280	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae				FAMILY	Colletidae	Colletidae sp. Lepeletier, 1841	Lepeletier, 1841	CA	White Rock	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.02928	-122.80671	4090.0	1.0E-5					1988-07-09T00:00:00	9	7	1988	7905		PRESERVED_SPECIMEN	MCZ	Ent	785280		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	James M. Carpenter			2023-11-23T14:34:14.939Z	StillImage	TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168269447	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:785275	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae				FAMILY	Colletidae	Colletidae sp. Lepeletier, 1841	Lepeletier, 1841	CA	Metro Vancouver Regional District, Delta, Ladner	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.08889	-123.08472	4250.0	1.0E-5					1988-07-09T00:00:00	9	7	1988	7905		PRESERVED_SPECIMEN	MCZ	Ent	785275		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	James M. Carpenter			2023-11-23T14:26:14.456Z	StillImage	TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168267465	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:785278	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae				FAMILY	Colletidae	Colletidae sp. Lepeletier, 1841	Lepeletier, 1841	CA	White Rock	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.02928	-122.80671	4090.0	1.0E-5					1988-07-09T00:00:00	9	7	1988	7905		PRESERVED_SPECIMEN	MCZ	Ent	785278		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	James M. Carpenter			2023-11-23T14:28:07.980Z	StillImage	TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168264451	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:785276	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae				FAMILY	Colletidae	Colletidae sp. Lepeletier, 1841	Lepeletier, 1841	CA	Metro Vancouver Regional District, Delta, Ladner	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.08889	-123.08472	4250.0	1.0E-5					1988-07-09T00:00:00	9	7	1988	7905		PRESERVED_SPECIMEN	MCZ	Ent	785276		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	James M. Carpenter			2023-11-23T14:32:28.477Z	StillImage	TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4168262461	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Ent:785277	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae				FAMILY	Colletidae	Colletidae sp. Lepeletier, 1841	Lepeletier, 1841	CA	Metro Vancouver Regional District, Delta, Ladner	British Columbia	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	49.08889	-123.08472	4250.0	1.0E-5					1988-07-09T00:00:00	9	7	1988	7905		PRESERVED_SPECIMEN	MCZ	Ent	785277		[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	James M. Carpenter			2023-11-23T14:28:12.061Z	StillImage	TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3947400732	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128642934	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus punctatus		SPECIES	Hylaeus punctatus (Brullé, 1832)	Hylaeus punctatus		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.323933	-122.954353	5.0						2022-07-19T07:14:44	19	7	2022	1350002	1350002	HUMAN_OBSERVATION	iNaturalist	Observations	128642934		jguy	2022-07-30T17:31:02	CC_BY_NC_4_0	jguy	jguy			2023-11-22T06:31:41.025Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3801931812	68513375-3aa5-4f6f-9975-d97d56c21d61	130e148c-9d39-4908-a816-29676a757bbf	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes fulgidus	fulgidus	SUBSPECIES	Colletes fulgidus fulgidus	Colletes fulgidus fulgidus Swenk, 1904	Swenk, 1904	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-01T00:00:00	1	7	1929	7046483	1348647	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 367057			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:36.315Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801930787	68513375-3aa5-4f6f-9975-d97d56c21d61	2ff0d9f3-8d84-4c75-bda3-b37f840d084e	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes fulgidus	fulgidus	SUBSPECIES	Colletes fulgidus fulgidus	Colletes fulgidus fulgidus Swenk, 1904	Swenk, 1904	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-01T00:00:00	1	7	1929	7046483	1348647	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 367056			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:33.887Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801929783	68513375-3aa5-4f6f-9975-d97d56c21d61	dc2e13fb-4808-414a-9c2f-74388cac7ee7	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes fulgidus	fulgidus	SUBSPECIES	Colletes fulgidus fulgidus	Colletes fulgidus fulgidus Swenk, 1904	Swenk, 1904	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-01T00:00:00	1	7	1929	7046483	1348647	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 367055			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:35.827Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801926803	68513375-3aa5-4f6f-9975-d97d56c21d61	a66171ab-9726-4ecc-b176-0d8929338232	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes fulgidus	fulgidus	SUBSPECIES	Colletes fulgidus fulgidus	Colletes fulgidus fulgidus Swenk, 1904	Swenk, 1904	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-01T00:00:00	1	7	1929	7046483	1348647	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 367054			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:34.873Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801849809	68513375-3aa5-4f6f-9975-d97d56c21d61	eb82b6a4-d140-4239-8c6d-0e7f4e2225bc	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes fulgidus	fulgidus	SUBSPECIES	Colletes fulgidus fulgidus	Colletes fulgidus fulgidus Swenk, 1904	Swenk, 1904	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-06-20T00:00:00	20	6	1929	7046483	1348647	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 367053			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:34.012Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801368153	68513375-3aa5-4f6f-9975-d97d56c21d61	7bfece47-9e26-4606-8c0e-c4579f0a9c7a	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes	Colletes kincaidii		SPECIES	Colletes kincaidii Cockerell, 1898	Colletes kincaidii Cockerell, 1898	Cockerell, 1898	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-08T00:00:00	8	7	1929	1348598	1348598	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 356196			1969-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:36.577Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801363128	68513375-3aa5-4f6f-9975-d97d56c21d61	b809d0dc-63aa-40bc-ad7e-6ff24c5e4c06	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletes			GENUS	Colletes Latreille, 1802	Colletes		CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.212833	-123.18	10000.0						1999-07-10T00:00:00	10	7	1999	1348504		PRESERVED_SPECIMEN	INHS		INHS Insect Collection 375031			2007-01-01T00:00:00	CC_BY_4_0		K.C. Holston			2023-11-23T14:40:34.106Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801340343	68513375-3aa5-4f6f-9975-d97d56c21d61	f787c01b-2846-4a0e-b9e3-cb70eb562624	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus			GENUS	Hylaeus Fabricius, 1793	Hylaeus		US		Washington	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	48.89028	-121.94444	10000.0						1929-07-13T00:00:00	13	7	1929	1349360		PRESERVED_SPECIMEN	INHS		INHS Insect Collection 374963			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:36.646Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3801329122	68513375-3aa5-4f6f-9975-d97d56c21d61	04ed5f4c-5afe-4200-ba54-262303834aa7	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus modestus		SPECIES	Hylaeus modestus Say, 1837	Hylaeus (Prosopis) modestus modestus Say, 1837	Say, 1837	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-07-01T00:00:00	1	7	1929	1349446	1349446	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 373015			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:36.512Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE
3801328113	68513375-3aa5-4f6f-9975-d97d56c21d61	96d15281-4304-4005-976b-cef834602df0	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus modestus		SPECIES	Hylaeus modestus Say, 1837	Hylaeus (Prosopis) modestus modestus Say, 1837	Say, 1837	CA		British Columbia	PRESENT	1	fd0038d0-3e7b-11d9-8439-b8a03c50a862	49.25	-123.133333	10000.0						1929-06-23T00:00:00	23	6	1929	1349446	1349446	PRESERVED_SPECIMEN	INHS		INHS Insect Collection 373014			2007-01-01T00:00:00	CC_BY_4_0		H.H. Ross			2023-11-23T14:40:35.930Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE
3355721506	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93208128	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus	Hylaeus punctatus		SPECIES	Hylaeus punctatus (Brullé, 1832)	Hylaeus punctatus		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.243325	-123.104452	177.0						2021-08-31T14:52:00	31	8	2021	1350002	1350002	HUMAN_OBSERVATION	iNaturalist	Observations	93208128		John S. Ascher	2021-09-01T02:33:19	CC_BY_NC_4_0	beespeaker	beespeaker			2023-11-22T05:23:02.163Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
