gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
785004201	aae308f4-9f9c-4cdd-b4ef-c026f48be551	4997745a-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Hope	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.3833	-121.4333							1931-08-01T00:00:00	1	8	1931	1351262		PRESERVED_SPECIMEN	KU	SEMC	1117825				CC_BY_4_0		Nottingham, J			2023-11-06T16:13:37.634Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
785003845	aae308f4-9f9c-4cdd-b4ef-c026f48be551	4992461b-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1351262		PRESERVED_SPECIMEN	KU	SEMC	1118284				CC_BY_4_0		Michener, Charles			2023-11-06T16:13:38.549Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
785003844	aae308f4-9f9c-4cdd-b4ef-c026f48be551	4992429f-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1351262		PRESERVED_SPECIMEN	KU	SEMC	1118283				CC_BY_4_0		Michener, Charles			2023-11-06T16:13:39.670Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
785003843	aae308f4-9f9c-4cdd-b4ef-c026f48be551	49923f1c-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1351262		PRESERVED_SPECIMEN	KU	SEMC	1118282				CC_BY_4_0		Michener, Charles			2023-11-06T16:13:38.477Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
785003786	aae308f4-9f9c-4cdd-b4ef-c026f48be551	49915022-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83							1988-07-01T00:00:00	1	7	1988	1351262		PRESERVED_SPECIMEN	KU	SEMC	1118225				CC_BY_4_0		Michener, Charles			2023-11-06T16:13:37.630Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
785003698	aae308f4-9f9c-4cdd-b4ef-c026f48be551	49903747-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1351262		PRESERVED_SPECIMEN	KU	SEMC	1118137				CC_BY_4_0		Michener, Charles			2023-11-06T16:13:38.482Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
684780421	aae308f4-9f9c-4cdd-b4ef-c026f48be551	47a7b414-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus	confusus	SUBSPECIES	Halictus confusus confusus	Halictus (Pachyceble) confusus confusus		CA	Richmond	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.1667	-122.9667							1982-05-31T00:00:00	31	5	1982	11210581	1353363	PRESERVED_SPECIMEN	KU	SEMC	1081664				CC_BY_4_0		Mackenzie, K			2023-11-06T16:13:38.672Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
684780420	aae308f4-9f9c-4cdd-b4ef-c026f48be551	47a7b0a6-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus	confusus	SUBSPECIES	Halictus confusus confusus	Halictus (Pachyceble) confusus confusus		CA	Richmond	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.1667	-122.9667							1982-05-27T00:00:00	27	5	1982	11210581	1353363	PRESERVED_SPECIMEN	KU	SEMC	1081669				CC_BY_4_0		Mackenzie, K			2023-11-06T16:13:37.628Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
658794058	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794058	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-07-05T00:00:00	5	7	1977	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205047				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:58.460Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794057	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794057	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-07-05T00:00:00	5	7	1977	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205046				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:56.167Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794056	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794056	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-07-05T00:00:00	5	7	1977	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205045				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:56.160Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794055	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794055	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-07-05T00:00:00	5	7	1977	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205044				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:58.462Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794054	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794054	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-07-22T00:00:00	22	7	1978	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205043				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:58.453Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794053	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794053	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-07-22T00:00:00	22	7	1978	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205042				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.410Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794052	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794052	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-07-22T00:00:00	22	7	1978	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205041				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:58.392Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658794051	10e44c48-0839-4a20-86d5-f0e23ae2e366	658794051	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus confusus		SPECIES	Halictus confusus Smith, 1853	Halictus confusus arapahonum	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-07-11T00:00:00	11	7	1977	1353363	1353363	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL205040				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.392Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658793216	10e44c48-0839-4a20-86d5-f0e23ae2e366	658793216	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictus	Halictus rubicundus		SPECIES	Halictus rubicundus (Christ, 1791)	Halictus rubicundus	(Christ 1791)	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-07-22T00:00:00	22	7	1978	1353453	1353453	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL204224				CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.374Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658604282	10e44c48-0839-4a20-86d5-f0e23ae2e366	658604282	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon angelicus		SPECIES	Agapostemon angelicus Cockerell, 1924	Agapostemon angelicus / texanus	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-06-04T00:00:00	4	6	1978	5042862	5042862	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL803641		J. Janjic 2000		CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.772Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658604281	10e44c48-0839-4a20-86d5-f0e23ae2e366	658604281	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon angelicus		SPECIES	Agapostemon angelicus Cockerell, 1924	Agapostemon angelicus / texanus	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-06-05T00:00:00	5	6	1977	5042862	5042862	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL803640		J. Janjic 2000		CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:55.650Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658604280	10e44c48-0839-4a20-86d5-f0e23ae2e366	658604280	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon angelicus		SPECIES	Agapostemon angelicus Cockerell, 1924	Agapostemon angelicus / texanus	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1977-06-11T00:00:00	11	6	1977	5042862	5042862	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL803637		J. Janjic 2000		CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.206Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658604279	10e44c48-0839-4a20-86d5-f0e23ae2e366	658604279	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon angelicus		SPECIES	Agapostemon angelicus Cockerell, 1924	Agapostemon angelicus / texanus	author date not provided	US	Pleasant Valley	Washington	PRESENT		1e26a630-7203-11dc-a0d8-b8a03c50a862	48.849	-122.587							1978-06-24T00:00:00	24	6	1978	5042862	5042862	PRESERVED_SPECIMEN	USDA-ARS	BBSL	BBSL804730		J. Janjic 2000		CC_BY_4_0		T.L. Whitworth			2023-09-07T02:41:57.136Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
658378338	aae308f4-9f9c-4cdd-b4ef-c026f48be551	42056aee-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485977		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:35.307Z		GEODETIC_DATUM_ASSUMED_WGS84
658369388	aae308f4-9f9c-4cdd-b4ef-c026f48be551	418b9a98-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485954		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:35.329Z		GEODETIC_DATUM_ASSUMED_WGS84
658366968	aae308f4-9f9c-4cdd-b4ef-c026f48be551	41651360-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485973		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:35.293Z		GEODETIC_DATUM_ASSUMED_WGS84
658361770	aae308f4-9f9c-4cdd-b4ef-c026f48be551	41222fd0-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485966		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.982Z		GEODETIC_DATUM_ASSUMED_WGS84
658342068	aae308f4-9f9c-4cdd-b4ef-c026f48be551	400a6bef-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485969		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.704Z		GEODETIC_DATUM_ASSUMED_WGS84
658315132	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e9ef89d-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485948		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.258Z		GEODETIC_DATUM_ASSUMED_WGS84
658314610	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e970d1b-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485960		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.363Z		GEODETIC_DATUM_ASSUMED_WGS84
658307520	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e329ddf-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485953		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:33.149Z		GEODETIC_DATUM_ASSUMED_WGS84
658307119	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e2c97d7-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485972		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:33.147Z		GEODETIC_DATUM_ASSUMED_WGS84
658304013	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e03a73b-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485947		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:35.266Z		GEODETIC_DATUM_ASSUMED_WGS84
658259188	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3b8f9683-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485962		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:33.392Z		GEODETIC_DATUM_ASSUMED_WGS84
658237725	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3a64a083-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485961		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.221Z		GEODETIC_DATUM_ASSUMED_WGS84
658230424	aae308f4-9f9c-4cdd-b4ef-c026f48be551	39fab54b-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485963		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:32.917Z		GEODETIC_DATUM_ASSUMED_WGS84
658221014	aae308f4-9f9c-4cdd-b4ef-c026f48be551	39761d16-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485965		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:34.552Z		GEODETIC_DATUM_ASSUMED_WGS84
658219782	aae308f4-9f9c-4cdd-b4ef-c026f48be551	396676bd-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Agapostemon	Agapostemon angelicus		SPECIES	Agapostemon angelicus Cockerell, 1924	Agapostemon (Agapostemon) angelicus/texanus		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	5042862	5042862	PRESERVED_SPECIMEN	KU	SEMC	426863		Janjic, J		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:33.451Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
658218735	aae308f4-9f9c-4cdd-b4ef-c026f48be551	39568208-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485974		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:33.172Z		GEODETIC_DATUM_ASSUMED_WGS84
658191253	aae308f4-9f9c-4cdd-b4ef-c026f48be551	378879c7-1ed6-11e3-bfac-90b11c41863e	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum zephyrum		SPECIES	Lasioglossum zephyrum (Smith, 1853)	Lasioglossum (Dialictus) zephyrum		CA	Keremeos;  8 km N	British Columbia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	49.27	-119.83			580.0	0.0			1988-07-01T00:00:00	1	7	1988	1353533	1353533	PRESERVED_SPECIMEN	KU	SEMC	485971		Eickwort, George		CC_BY_4_0		Michener, Charles			2023-11-06T16:13:32.348Z		GEODETIC_DATUM_ASSUMED_WGS84
